"","Electors","Candidate","Color"
"3812",432,"Democrat","#0000FF"
"3813",271,"Democrat","#0000FF"
"3814",183,"Republican","#FF0000"
"3815",247,"Republican","#FF0000"
"3816",219,"Republican","#FF0000"
"3817",226,"Republican","#FF0000"
"3818",354,"Democrat","#0000FF"
"3819",237,"Republican","#FF0000"
"3820",306,"Democrat","#0000FF"
"3821",319,"Democrat","#0000FF"
"3822",251,"Republican","#FF0000"
"3823",214,"Republican","#FF0000"
"3824",308,"Democrat","#0000FF"
"3825",247,"Republican","#FF0000"
"3826",233,"Republican","#FF0000"
"3827",236,"Republican","#FF0000"
"3828",363,"Democrat","#0000FF"
"3829",242,"Republican","#FF0000"
"3830",319,"Democrat","#0000FF"
"3831",358,"Democrat","#0000FF"
"3832",306,"Democrat","#0000FF"
"3833",419,"Democrat","#0000FF"
"3834",293,"Democrat","#0000FF"
"3835",149,"Republican","#FF0000"
"3836",215,"Republican","#FF0000"
"3837",303,"Democrat","#0000FF"
"3838",228,"Republican","#FF0000"
"3839",277,"Democrat","#0000FF"
"3840",338,"Democrat","#0000FF"
"3841",277,"Democrat","#0000FF"
"3842",314,"Democrat","#0000FF"
"3843",298,"Democrat","#0000FF"
"3844",280,"Democrat","#0000FF"
"3845",360,"Democrat","#0000FF"
"3846",226,"Republican","#FF0000"
"3847",229,"Republican","#FF0000"
"3848",346,"Democrat","#0000FF"
"3849",412,"Democrat","#0000FF"
"3850",386,"Democrat","#0000FF"
"3851",275,"Democrat","#0000FF"
"3852",299,"Democrat","#0000FF"
"3853",450,"Democrat","#0000FF"
"3854",408,"Democrat","#0000FF"
"3855",394,"Democrat","#0000FF"
"3856",245,"Republican","#FF0000"
"3857",393,"Democrat","#0000FF"
"3858",289,"Democrat","#0000FF"
"3859",226,"Republican","#FF0000"
"3860",190,"Republican","#FF0000"
"3861",228,"Republican","#FF0000"
"3862",213,"Republican","#FF0000"
"3863",229,"Republican","#FF0000"
"3864",247,"Republican","#FF0000"
"3865",325,"Democrat","#0000FF"
"3866",288,"Democrat","#0000FF"
"3867",208,"Republican","#FF0000"
"3868",288,"Democrat","#0000FF"
"3869",466,"Democrat","#0000FF"
"3870",475,"Democrat","#0000FF"
"3871",218,"Republican","#FF0000"
"3872",381,"Democrat","#0000FF"
"3873",399,"Democrat","#0000FF"
"3874",223,"Republican","#FF0000"
"3875",246,"Republican","#FF0000"
"3876",300,"Democrat","#0000FF"
"3877",336,"Democrat","#0000FF"
"3878",435,"Democrat","#0000FF"
"3879",284,"Democrat","#0000FF"
"3880",282,"Democrat","#0000FF"
"3881",218,"Republican","#FF0000"
"3882",367,"Democrat","#0000FF"
"3883",352,"Democrat","#0000FF"
"3884",319,"Democrat","#0000FF"
"3885",396,"Democrat","#0000FF"
"3886",266,"Republican","#FF0000"
"3887",285,"Democrat","#0000FF"
"3888",248,"Republican","#FF0000"
"3889",270,"Democrat","#0000FF"
"3890",237,"Republican","#FF0000"
"3891",314,"Democrat","#0000FF"
"3892",293,"Democrat","#0000FF"
"3893",223,"Republican","#FF0000"
"3894",216,"Republican","#FF0000"
"3895",257,"Republican","#FF0000"
"3896",191,"Republican","#FF0000"
"3897",226,"Republican","#FF0000"
"3898",272,"Democrat","#0000FF"
"3899",373,"Democrat","#0000FF"
"3900",131,"Republican","#FF0000"
"3901",273,"Democrat","#0000FF"
"3902",212,"Republican","#FF0000"
"3903",287,"Democrat","#0000FF"
"3904",145,"Republican","#FF0000"
"3905",263,"Republican","#FF0000"
"3906",231,"Republican","#FF0000"
"3907",272,"Democrat","#0000FF"
"3908",282,"Democrat","#0000FF"
"3909",475,"Democrat","#0000FF"
"3910",293,"Democrat","#0000FF"
"3911",369,"Democrat","#0000FF"
"3912",207,"Republican","#FF0000"
"3913",319,"Democrat","#0000FF"
"3914",355,"Democrat","#0000FF"
"3915",386,"Democrat","#0000FF"
"3916",237,"Republican","#FF0000"
"3917",401,"Democrat","#0000FF"
"3918",314,"Democrat","#0000FF"
"3919",283,"Democrat","#0000FF"
"3920",426,"Democrat","#0000FF"
"3921",368,"Democrat","#0000FF"
"3922",247,"Republican","#FF0000"
"3923",244,"Republican","#FF0000"
"3924",275,"Democrat","#0000FF"
"3925",212,"Republican","#FF0000"
"3926",281,"Democrat","#0000FF"
"3927",274,"Democrat","#0000FF"
"3928",271,"Democrat","#0000FF"
"3929",296,"Democrat","#0000FF"
"3930",387,"Democrat","#0000FF"
"3931",240,"Republican","#FF0000"
"3932",297,"Democrat","#0000FF"
"3933",293,"Democrat","#0000FF"
"3934",262,"Republican","#FF0000"
"3935",263,"Republican","#FF0000"
"3936",218,"Republican","#FF0000"
"3937",289,"Democrat","#0000FF"
"3938",261,"Republican","#FF0000"
"3939",309,"Democrat","#0000FF"
"3940",224,"Republican","#FF0000"
"3941",328,"Democrat","#0000FF"
"3942",263,"Republican","#FF0000"
"3943",392,"Democrat","#0000FF"
"3944",300,"Democrat","#0000FF"
"3945",310,"Democrat","#0000FF"
"3946",242,"Republican","#FF0000"
"3947",258,"Republican","#FF0000"
"3948",219,"Republican","#FF0000"
"3949",273,"Democrat","#0000FF"
"3950",218,"Republican","#FF0000"
"3951",186,"Republican","#FF0000"
"3952",333,"Democrat","#0000FF"
"3953",258,"Republican","#FF0000"
"3954",344,"Democrat","#0000FF"
"3955",267,"Republican","#FF0000"
"3956",353,"Democrat","#0000FF"
"3957",431,"Democrat","#0000FF"
"3958",259,"Republican","#FF0000"
"3959",321,"Democrat","#0000FF"
"3960",341,"Democrat","#0000FF"
"3961",207,"Republican","#FF0000"
"3962",406,"Democrat","#0000FF"
"3963",349,"Democrat","#0000FF"
"3964",319,"Democrat","#0000FF"
"3965",212,"Republican","#FF0000"
"3966",258,"Republican","#FF0000"
"3967",333,"Democrat","#0000FF"
"3968",272,"Democrat","#0000FF"
"3969",282,"Democrat","#0000FF"
"3970",244,"Republican","#FF0000"
"3971",222,"Republican","#FF0000"
"3972",253,"Republican","#FF0000"
"3973",187,"Republican","#FF0000"
"3974",284,"Democrat","#0000FF"
"3975",351,"Democrat","#0000FF"
"3976",381,"Democrat","#0000FF"
"3977",217,"Republican","#FF0000"
"3978",339,"Democrat","#0000FF"
"3979",329,"Democrat","#0000FF"
"3980",319,"Democrat","#0000FF"
"3981",228,"Republican","#FF0000"
"3982",324,"Democrat","#0000FF"
"3983",282,"Democrat","#0000FF"
"3984",277,"Democrat","#0000FF"
"3985",172,"Republican","#FF0000"
"3986",228,"Republican","#FF0000"
"3987",283,"Democrat","#0000FF"
"3988",241,"Republican","#FF0000"
"3989",289,"Democrat","#0000FF"
"3990",242,"Republican","#FF0000"
"3991",276,"Democrat","#0000FF"
"3992",207,"Republican","#FF0000"
"3993",292,"Democrat","#0000FF"
"3994",167,"Republican","#FF0000"
"3995",271,"Democrat","#0000FF"
"3996",311,"Democrat","#0000FF"
"3997",318,"Democrat","#0000FF"
"3998",338,"Democrat","#0000FF"
"3999",389,"Democrat","#0000FF"
"4000",210,"Republican","#FF0000"
